Location ID,Location Name,Location Type,State Name,Disaster Name,Disaster AGRN,Payment Type Name,Date of Data,Eligible Claims (No.),Ineligible Claims (No.),Finalised Claims (No.),Cancelled Claims (No.),Withdrawn Claims (No.),Onhand Claims (No.),Incoming Claims (No.),Total Recieved Claims (No.),Applications Received (No.),Dollars Granted ($),Dollars Paid ($)
12750,Eurobodalla,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Wine Grape Smoke Taint Grants,2022-03-24,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12850,Fairfield,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Concessional Loans,2022-12-14,,,,,,,,,,,
12850,Fairfield,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Recovery Allowance,2023-05-29,545,636,1181,1629,1173,<20,3983,3983,3983,"$2,077,526.80","$2,076,820.00"
12850,Fairfield,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Recovery Payment,2023-05-19,90993,8852,99845,26600,17326,<20,143771,143771,143771,"$100,533,600.00","$100,446,059.19"
12850,Fairfield,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Relief Grants,2022-11-25,,,,,,,,,,"$42,141.00","$42,141.00"
12850,Fairfield,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12850,Fairfield,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,New Zealand disaster recovery allowance,2023-09-21,<20,<20,26,<20,<20,<20,45,45,45,"$47,842.80","$47,842.80"
12850,Fairfield,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,New Zealand Disaster recovery payment,2023-01-05,1184,539,1723,1144,1138,<20,4005,4005,4005,"$1,422,400.00","$1,420,400.00"
12850,Fairfield,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,26,"$600,000.00","$600,000.00"
12850,Fairfield,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Small Business Grants ($50,000)",2022-12-20,,,,,,,,,928,"$2,484,407.00","$2,484,407.00"
12850,Fairfield,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Concessional Loans,2022-12-14,,,,,,,,,,,
12850,Fairfield,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Recovery Allowance,2024-10-15,335,426,761,1009,497,<20,2267,2267,2267,"$1,357,531.83","$1,356,529.23"
12850,Fairfield,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Recovery Payment,2024-05-06,89579,9158,98737,12052,17134,<20,127923,127923,127923,"$99,951,725.00","$99,879,248.46"
12850,Fairfield,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Relief Grants,2022-11-25,,,,,,,,,,"<$20,000.00","<$20,000.00"
12850,Fairfield,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Landholder Grants,2022-12-14,,,,,,,,,,,
12850,Fairfield,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,New Zealand disaster recovery allowance,2023-11-24,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
12850,Fairfield,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,New Zealand Disaster recovery payment,2023-05-29,1168,443,1611,738,933,<20,3282,3282,3282,"$1,396,200.00","$1,396,200.00"
12850,Fairfield,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"$220,170.00","$220,170.00"
12850,Fairfield,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,213,"$735,176.00","$735,176.00"
12850,Fairfield,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Concessional Loans,2022-12-14,,,,,,,,,,,
12850,Fairfield,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Landholder Grants,2022-12-14,,,,,,,,,,,
12850,Fairfield,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
12850,Fairfield,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,22,"$25,000.00","$25,000.00"
12850,Fairfield,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12850,Fairfield,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12850,Fairfield,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Primary Producer Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12850,Fairfield,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Small Business Grants,2022-12-20,,,,,,,,,509,"$2,972,981.00","$2,972,981.00"
12850,Fairfield,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,Disaster Recovery Allowance,2021-10-05,<20,<20,<20,,,,,,<20,"$29,420.60","$29,420.60"
12850,Fairfield,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,Disaster Recovery Payment,2022-12-12,37314,4031,41345,,,,,,41345,"$43,247,000.00","$43,247,000.00"
12850,Fairfield,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,New Zealand Disaster recovery payment,2021-10-28,227,34,261,,,,,,261,"$299,200.00","$299,200.00"
12870,Federation,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Concessional Loans,2022-12-14,,,,,,,,,,,
12870,Federation,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
12870,Federation,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Landholder Grants,2022-12-14,,,,,,,,,,,
12870,Federation,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
12870,Federation,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Small Business Grants ($50,000)",2022-12-20,,,,,,,,,,,
12870,Federation,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Concessional Loans,2022-12-14,,,,,,,,,,,
12870,Federation,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
12870,Federation,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Landholder Grants,2022-12-14,,,,,,,,,,,
12870,Federation,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
12870,Federation,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,,,
12870,Federation,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Concessional Loans,2022-12-14,,,,,,,,,,,
12870,Federation,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Disaster Recovery Allowance,2023-03-08,<20,<20,<20,<20,<20,<20,30,30,30,"$49,381.51","$49,381.51"
12870,Federation,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Landholder Grants,2022-12-14,,,,,,,,,,,
12870,Federation,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,21,"$75,000.00","$75,000.00"
12870,Federation,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12870,Federation,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12870,Federation,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12870,Federation,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Primary Producer Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12870,Federation,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Small Business Grants,2022-12-20,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12900,Forbes,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Concessional Loans,2022-12-14,,,,,,,,,,,
12900,Forbes,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
12900,Forbes,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Landholder Grants,2022-12-14,,,,,,,,,,,
12900,Forbes,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
12900,Forbes,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Small Business Grants ($50,000)",2022-12-20,,,,,,,,,,,
12900,Forbes,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Concessional Loans,2022-12-14,,,,,,,,,,,
12900,Forbes,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
12900,Forbes,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Landholder Grants,2022-12-14,,,,,,,,,,,
12900,Forbes,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"$25,000.00","$25,000.00"
12900,Forbes,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,,,
12900,Forbes,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12900,Forbes,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Disaster Recovery Allowance,2023-08-09,229,69,298,369,41,<20,708,708,708,"$886,612.22","$886,612.22"
12900,Forbes,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Disaster Recovery Payment,2023-08-25,1588,923,2511,785,887,<20,4183,4183,4183,"$1,835,200.00","$1,836,200.00"
12900,Forbes,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12900,Forbes,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,New Zealand disaster recovery allowance,2023-07-10,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
12900,Forbes,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,New Zealand Disaster recovery payment,2023-06-09,<20,<20,<20,<20,24,<20,35,35,35,"<$20,000.00","<$20,000.00"
12900,Forbes,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,115,"$1,100,000.00","$1,100,000.00"
12900,Forbes,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,<20,"$25,000.00","$25,000.00"
12900,Forbes,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12900,Forbes,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12900,Forbes,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Primary Producer Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12900,Forbes,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Small Business Grants,2022-12-20,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12930,Georges River,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Concessional Loans,2022-12-14,,,,,,,,,,,
12930,Georges River,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Recovery Allowance,2023-06-07,160,184,344,475,262,<20,1081,1081,1081,"$627,829.85","$627,829.85"
12930,Georges River,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Recovery Payment,2025-10-23,29489,5738,35227,7739,3645,<20,46611,46611,46611,"$32,346,200.00","$32,316,315.91"
12930,Georges River,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Relief Grants,2022-11-25,,,,,,,,,,"$21,818.00","$21,818.00"
12930,Georges River,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Landholder Grants,2022-12-14,,,,,,,,,,,
12930,Georges River,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,New Zealand disaster recovery allowance,2022-11-07,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
12930,Georges River,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,New Zealand Disaster recovery payment,2022-11-10,273,149,422,265,240,<20,927,927,927,"$309,000.00","$309,000.00"
12930,Georges River,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12930,Georges River,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Small Business Grants ($50,000)",2022-12-20,,,,,,,,,286,"$1,155,000.00","$1,155,000.00"
12930,Georges River,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Concessional Loans,2022-12-14,,,,,,,,,,,
12930,Georges River,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Recovery Allowance,2023-04-06,77,111,188,224,100,<20,512,512,512,"$301,658.87","$301,658.87"
12930,Georges River,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Recovery Payment,2024-07-26,24893,3938,28831,3639,2849,<20,35319,35319,35319,"$27,540,725.00","$27,523,522.94"
12930,Georges River,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
12930,Georges River,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Landholder Grants,2022-12-14,,,,,,,,,,,
12930,Georges River,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,New Zealand disaster recovery allowance,2023-06-02,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
12930,Georges River,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,New Zealand Disaster recovery payment,2023-02-24,256,96,352,164,191,<20,707,707,707,"$295,400.00","$295,400.00"
12930,Georges River,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12930,Georges River,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,64,"$176,455.00","$176,455.00"
12930,Georges River,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Concessional Loans,2022-12-14,,,,,,,,,,,
12930,Georges River,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Landholder Grants,2022-12-14,,,,,,,,,,,
12930,Georges River,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
12930,Georges River,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12930,Georges River,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12930,Georges River,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12930,Georges River,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Primary Producer Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
12930,Georges River,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Small Business Grants,2022-12-20,,,,,,,,,43,"$165,108.00","$165,108.00"
12950,Gilgandra,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Concessional Loans,2022-12-14,,,,,,,,,,,
12950,Gilgandra,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
12950,Gilgandra,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Landholder Grants,2022-12-14,,,,,,,,,,,
12950,Gilgandra,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
12950,Gilgandra,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Small Business Grants ($50,000)",2022-12-20,,,,,,,,,,,
12950,Gilgandra,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Concessional Loans,2022-12-14,,,,,,,,,,,
12950,Gilgandra,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
12950,Gilgandra,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Landholder Grants,2022-12-14,,,,,,,,,,,
12950,Gilgandra,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
12950,Gilgandra,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,,,
12950,Gilgandra,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Concessional Loans,2022-12-14,,,,,,,,,,,
12950,Gilgandra,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Disaster Recovery Allowance,2023-08-08,<20,<20,<20,<20,<20,<20,21,21,21,"<$20,000.00","<$20,000.00"
12950,Gilgandra,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Landholder Grants,2022-12-14,,,,,,,,,,,
12950,Gilgandra,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,26,"$75,000.00","$75,000.00"
